"PID","zs_class","SDO","zsm","lnktfate","soli","support","impact","impact_uc","impact_wc","zs_class_1","zs_class_2","zs_class_3R","SDO_1","SDO_2","SDO_3R","SDO_4R","SDO_5","SDO_6","SDO_7R","SDO_8R","zsm_1","zsm_2","zsm_3","zsm_4","zsm_5R","zsm_6","zsm_7R","soli_1","soli_2","soli_3","soli_4","soli_5","soli_6","ideo_con","ideo_lib","ideo_demsoc","ideo_lbrtn","ideo_prog","party_id","vote_2020","vote_2024","policy","blockorder","soli_first","att_1","age","gender","race","edu","income","class","feedback"
"JG030wp",5.66666666666667,2.25,2.57142857142857,6,6,7,3,1,2,6,6,5,3,3,2,2,2,3,2,1,2,3,1,4,2,3,3,6,6,6,6,6,6,1,6,6,1,6,"Democrat","Joe Biden","Joe Biden","minwage","policy_first",0,1,36,"woman","White","4yearColl","$60,001-$80,000","Middle Class",NA
"RC234hx",5.33333333333333,3.125,3.85714285714286,5,5.66666666666667,5,0,0,0,6,6,4,3,2,4,2,4,6,3,1,5,4,3,4,4,4,3,5,6,5,6,6,6,6,1,1,1,NA,"Independent","I did not vote","Donald Trump","health","wordlviews_first",0,1,71,"woman","Black or African American","4yearColl","$0-$20,000","Lower Class","no"
"PC051pi",4.33333333333333,2.125,2.85714285714286,6,7,6,1,-1,2,5,2,6,2,5,1,2,2,2,2,1,2,3,3,6,2,2,2,7,7,7,7,7,7,2,2,6,2,3,"Democrat","Donald Trump","Donald Trump","housing","policy_first",0,1,25,"woman","Black or African American","4yearColl","$80,001-$100,000","Middle Class",NA
"VS694li",4.66666666666667,2.625,3.57142857142857,5,5.33333333333333,4,1,0,1,5,5,4,3,2,1,3,4,3,3,2,4,5,2,2,5,3,4,5,6,5,6,5,5,6,2,1,NA,NA,"Republican","Third-party candidate","Jill Stein","weed","wordlviews_first",0,1,44,"woman","White","PHD","$60,001-$80,000","Middle Class",NA
"FV506aa",5,1.75,4.14285714285714,7,6.83333333333333,7,5,2,3,5,5,5,3,1,2,1,2,2,2,1,5,3,5,6,3,3,4,7,7,7,7,6,7,1,4,7,3,7,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,22,"man","White","4yearColl","$40,001-$60,000","Lower Middle Class",NA
"FN399hr",2.33333333333333,3,2.28571428571429,6,6.5,6,3,0,3,2,1,4,6,3,2,1,6,3,2,1,2,2,1,6,2,2,1,6,7,7,7,7,5,7,1,1,6,6,"Republican","Donald Trump","Donald Trump","housing","wordlviews_first",0,1,53,"woman","White","2yearColl","$40,001-$60,000","Working Class",NA
"JH670td",4.66666666666667,1.75,2.71428571428571,6,5.66666666666667,5,0,0,0,5,5,4,2,1,2,2,2,1,2,2,3,2,2,3,2,2,5,5,6,6,6,5,6,1,3,2,3,2,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,43,"woman","Black or African American","PHD","$180,001-$200,000","Upper Middle Class",NA
"JM342ul",1,2.625,1.57142857142857,6,5.5,1,-3,0,-3,1,1,1,7,1,4,1,3,1,3,1,1,1,2,2,2,1,2,5,6,6,6,5,5,5,1,1,1,1,"Republican","Donald Trump","Donald Trump","health","wordlviews_first",0,1,60,"woman","White","2yearColl","$60,001-$80,000","Working Class",NA
"CC319iv",2.66666666666667,4.5,5.14285714285714,5,5.83333333333333,7,4,2,2,3,2,3,5,3,4,6,6,3,6,3,7,6,6,3,6,7,1,5,5,7,5,6,7,5,2,3,2,2,"Republican","Donald Trump","Donald Trump","weed","wordlviews_first",0,1,27,"man","White","MA","$140,001-$160,000","Middle Class",NA
"OE691oj",6,1,1.71428571428571,6,6.16666666666667,7,1,-1,2,6,6,6,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,6,7,6,6,6,6,4,2,4,2,5,"Republican","Donald Trump","Donald Trump","weed","policy_first",0,1,30,"man","Black or African American","4yearColl","$40,001-$60,000","Middle Class",NA
"DJ687ki",4,1.125,4.28571428571429,7,7,3,2,1,1,3,3,6,1,1,1,1,2,1,1,1,3,5,1,5,5,5,6,7,7,7,7,7,7,7,1,1,2,2,"Republican","Donald Trump","Donald Trump","weed","wordlviews_first",1,1,34,"woman","White","GED","$40,001-$60,000","Working Class",NA
"UM620ih",5,2.5,1.85714285714286,7,7,7,3,0,3,7,1,7,7,7,1,1,1,1,1,1,1,1,1,7,1,1,1,7,7,7,7,7,7,7,1,1,1,1,"Republican","Donald Trump","Donald Trump","debt","wordlviews_first",1,1,30,"man","White","4yearColl","$80,001-$100,000","Upper Middle Class","It was an interesting survey."
"TB849ql",5,1.625,5.71428571428571,5,5.83333333333333,1,0,0,0,5,5,5,2,1,1,1,2,2,2,2,6,6,4,4,7,6,7,7,7,7,6,4,4,1,6,NA,NA,NA,"Democrat","Joe Biden","Joe Biden","debt","wordlviews_first",0,1,42,"man","White","GED","$20,001-$40,000","Working Class",NA
"GY772pm",5,3,4.85714285714286,7,5.16666666666667,4,1,0,1,7,7,1,3,2,1,7,2,1,2,6,5,7,2,6,3,6,5,2,6,5,6,6,6,1,7,1,7,1,"Independent","I did not vote","I will not vote","debt","policy_first",0,1,27,"man","multiracial","GED","$0-$20,000","Lower Class",NA
"HW049au",3.66666666666667,3.625,2.42857142857143,5,5.66666666666667,3,-2,-2,0,4,3,4,5,5,3,4,4,3,4,1,2,3,3,4,2,2,1,6,5,6,6,6,5,5,2,1,6,1,"Independent","Donald Trump","Donald Trump","climate","policy_first",0,1,50,"man","White","4yearColl","$80,001-$100,000","Middle Class",NA
"LV485gx",6.66666666666667,2,3.28571428571429,7,6.83333333333333,7,2,-1,3,7,7,6,3,1,1,1,2,4,3,1,5,3,2,5,3,2,3,7,7,7,6,7,7,3,5,4,4,5,"Independent","I did not vote","I will not vote","minwage","policy_first",0,1,26,"man","multiracial","GED","$40,001-$60,000","Lower Middle Class","na"
"WC936hk",4.66666666666667,4.375,4.71428571428571,3,5.66666666666667,5,3,2,1,5,6,3,5,5,3,4,5,5,4,4,5,5,6,6,2,6,3,6,6,5,6,5,6,4,5,4,4,5,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",1,1,30,"man","White","4yearColl","$40,001-$60,000","Middle Class",NA
"XK308lg",4,1.875,2.14285714285714,5,7,7,2,0,2,5,2,5,2,1,1,2,6,1,1,1,2,2,2,4,1,2,2,7,7,7,7,7,7,3,5,5,5,5,"Democrat","Joe Biden","Other","housing","policy_first",0,1,32,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000","Working Class",NA
"NQ873ek",3.66666666666667,3,4,6,6,7,3,1,2,4,4,3,5,2,3,2,5,2,3,2,5,6,2,6,2,5,2,6,6,6,6,6,6,1,4,4,4,3,"Republican","Donald Trump","Donald Trump","housing","wordlviews_first",0,1,34,"man","White","4yearColl","$100,001-$120,000","Upper Middle Class",NA
"QN130ao",4,3.625,2.71428571428571,5,5.16666666666667,4,2,1,1,4,5,3,5,4,1,3,5,4,4,3,1,4,1,6,1,5,1,6,6,6,4,4,5,6,5,4,5,5,"Democrat","Joe Biden","Joe Biden","climate","policy_first",0,1,43,"man","White","4yearColl","$100,001-$120,000","Middle Class","I like the survey"
"OI106wq",6,1.375,2.42857142857143,7,7,6,2,1,1,6,6,6,3,1,1,1,2,1,1,1,2,2,1,2,2,2,6,7,7,7,7,7,7,1,6,6,NA,NA,"Independent","Joe Biden","Joe Biden","climate","policy_first",1,1,38,"woman","White","MA","$120,001-$140,000","Middle Class",NA
"DZ844cm",4.66666666666667,4.125,3.42857142857143,3,4.16666666666667,5,2,2,0,5,6,3,6,6,4,6,3,3,3,2,3,4,3,4,3,4,3,5,5,5,3,3,4,1,4,1,1,3,"Independent","Joe Biden","Joe Biden","weed","policy_first",0,1,34,"man","Hispanic, Latino, or Spanish origin","4yearColl","$100,001-$120,000","Middle Class",NA
"KA835ac",2,3,3.14285714285714,4,4.33333333333333,1,-3,0,-3,2,2,2,2,1,1,1,4,6,7,2,3,3,3,3,2,3,5,5,4,5,3,5,4,5,2,2,2,5,"Republican","Donald Trump","Donald Trump","minwage","policy_first",0,1,39,"woman","White","GED","$80,001-$100,000","Lower Middle Class",NA
"QO427fa",2.66666666666667,1,2,6,6,6,1,-1,2,3,1,4,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,6,5,6,5,7,7,6,2,3,5,5,"Democrat","Joe Biden","Joe Biden","climate","policy_first",0,1,34,"man","Black or African American","MA","$80,001-$100,000","Middle Class",NA
"OL972fv",5,1.5,3.71428571428571,6,6.83333333333333,6,-1,-1,0,5,5,5,1,1,1,1,5,1,1,1,5,3,2,3,5,5,3,7,7,7,7,7,6,1,5,5,3,5,"Democrat","Joe Biden","Joe Biden","housing","policy_first",0,1,40,"woman","White","4yearColl","$120,001-$140,000","Middle Class",NA
"OT973wl",4.33333333333333,2.25,2,6,6.16666666666667,6,2,-1,3,4,4,5,2,1,1,4,5,3,1,1,2,2,1,2,2,3,2,5,7,6,6,7,6,1,4,5,1,4,"Independent","Joe Biden","Joe Biden","housing","policy_first",0,1,55,"woman","White","4yearColl","$120,001-$140,000","Upper Middle Class",NA
"MC129xn",2.66666666666667,1.625,1.71428571428571,7,6.83333333333333,7,1,1,0,4,3,1,4,3,1,1,1,1,1,1,3,1,1,4,1,1,1,7,7,7,6,7,7,4,4,4,4,4,"Independent","Donald Trump","Donald Trump","climate","wordlviews_first",0,1,49,"woman","White","GED","$20,001-$40,000","Lower Class",NA
"FM089ds",5.33333333333333,1.625,4.14285714285714,7,7,4,1,0,1,6,4,6,2,2,1,2,2,1,2,1,5,5,4,3,5,4,3,7,7,7,7,7,7,2,5,4,5,5,"Independent","Joe Biden","Robert F. Kennedy Jr.","weed","wordlviews_first",0,1,31,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$20,001-$40,000","Working Class","none"
"CW470rd",1.33333333333333,4.875,2.57142857142857,6,4.5,5,1,0,1,1,1,2,6,3,1,4,7,7,6,5,4,2,1,5,2,2,2,5,5,3,6,5,3,6,4,NA,6,NA,"Independent","Third-party candidate","Other","weed","wordlviews_first",0,1,30,"man","White","4yearColl","$80,001-$100,000","Middle Class",NA
"XM315zy",4.33333333333333,3.625,3.71428571428571,5,5.33333333333333,6,1,-1,2,5,5,3,5,5,3,3,4,4,3,2,3,4,4,5,3,4,3,5,6,6,5,5,5,4,NA,NA,NA,3,"Republican","Donald Trump","Donald Trump","housing","policy_first",0,1,27,"man","White","MA","$20,001-$40,000","Middle Class",NA
"SQ352cn",1,1.625,1,2,4.83333333333333,7,5,2,3,1,1,1,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,5,6,6,4,4,4,3,6,7,6,NA,"Independent","Joe Biden","Other","climate","wordlviews_first",1,1,48,"woman","Black or African American","2yearColl","$20,001-$40,000","Middle Class",NA
"GH724ca",5.33333333333333,2,2.57142857142857,7,7,6,4,2,2,6,5,5,3,3,1,2,1,2,3,1,1,2,2,3,5,4,1,7,7,7,7,7,7,1,1,3,2,3,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,35,"woman","Black or African American","4yearColl","$80,001-$100,000","Middle Class",NA
"JJ476qh",7,1.875,3.57142857142857,6,6,6,2,1,1,7,7,7,3,1,1,1,2,2,4,1,3,5,3,5,3,3,3,6,6,6,6,6,6,5,2,2,2,5,"Republican","Donald Trump","Donald Trump","weed","wordlviews_first",0,1,55,"woman","White","2yearColl","$100,001-$120,000","Working Class",NA
"XY532bx",5,1.125,2.85714285714286,5,6,5,2,1,1,5,5,5,1,1,1,1,2,1,1,1,3,2,3,3,2,4,3,6,6,6,6,6,6,1,3,2,2,3,"Democrat","Joe Biden","Joe Biden","minwage","policy_first",1,1,32,"man","White","4yearColl","$20,001-$40,000","Working Class",NA
"OZ998rm",6,2.625,2,7,7,7,3,0,3,6,6,6,1,1,2,1,7,6,2,1,2,4,1,2,2,2,1,7,7,7,7,7,7,1,5,6,1,7,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",1,1,55,"woman","multiracial","4yearColl","$60,001-$80,000","Middle Class",NA
"AJ099tl",2.66666666666667,1,1.42857142857143,7,7,7,2,0,2,3,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,7,7,7,7,7,7,1,7,5,1,5,"Democrat","Joe Biden","Joe Biden","debt","wordlviews_first",0,1,34,"man","White","GED","$20,001-$40,000","Working Class",NA
"RC712ve",3.66666666666667,1.875,2,6,5.5,6,2,-1,3,5,3,3,2,1,1,1,3,2,2,3,2,2,2,2,2,2,2,3,6,6,6,6,6,5,NA,5,NA,NA,"Independent","I did not vote","I will not vote","housing","policy_first",0,1,21,"woman","Hispanic, Latino, or Spanish origin","GED","$20,001-$40,000","Working Class",NA
"PB999td",4.66666666666667,2.875,3.71428571428571,3,6,5,0,0,0,4,6,4,4,1,5,4,3,1,3,2,3,3,4,4,4,3,5,6,6,6,6,6,6,NA,NA,NA,NA,NA,"Democrat","Joe Biden","Cornel West","weed","wordlviews_first",1,1,46,"woman","Black or African American","2yearColl",NA,"Middle Class",NA
"BC118qp",6,1,4.85714285714286,7,6.66666666666667,7,6,3,3,6,6,6,1,1,1,1,1,1,1,1,4,6,4,4,6,6,4,7,7,6,7,6,7,1,NA,4,1,4,"Independent","I did not vote","I will not vote","debt","policy_first",0,1,25,"man","Hispanic, Latino, or Spanish origin","GED","$0-$20,000","Working Class",NA
"ZI116jk",3.66666666666667,1.375,3.28571428571429,6,6,6,4,2,2,4,3,4,2,2,1,1,2,1,1,1,3,3,2,5,2,4,4,6,6,6,6,6,6,4,4,4,5,6,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",0,1,38,"woman","Black or African American","4yearColl","$120,001-$140,000","Middle Class",NA
"RU053ng",3.66666666666667,2.375,3.57142857142857,5,5.66666666666667,6,3,1,2,4,3,4,5,1,3,1,3,2,2,2,4,4,2,5,3,3,4,5,6,6,7,5,5,2,6,2,4,4,"Republican","Donald Trump","Donald Trump","minwage","policy_first",0,1,26,"man","Black or African American","4yearColl","$60,001-$80,000","Upper Middle Class",NA
"VH031nf",5,3.625,3.85714285714286,5,5.5,4,0,0,0,6,5,4,4,4,1,3,6,6,3,2,4,3,2,5,4,5,4,6,5,5,6,5,6,4,NA,NA,3,NA,"Democrat","Joe Biden","Joe Biden","housing","policy_first",0,1,26,"man","Black or African American","4yearColl","$120,001-$140,000","Upper Middle Class",NA
"QB459oq",6,3.625,5.57142857142857,6,6.5,6,1,1,0,7,6,5,6,6,3,2,5,3,1,3,6,7,5,7,2,6,6,6,7,7,6,6,7,2,5,5,4,4,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,31,"man","White","MA","$120,001-$140,000","Lower Middle Class",NA
"KP420xm",3,2.5,2.57142857142857,5,5.33333333333333,6,4,1,3,3,3,3,3,2,2,2,2,4,3,2,1,3,6,3,2,2,1,5,6,6,6,5,4,3,5,NA,NA,6,"Independent","I did not vote","Robert F. Kennedy Jr.","debt","wordlviews_first",1,1,49,"woman","multiracial","4yearColl","$60,001-$80,000","Middle Class",NA
"LL021pm",4.33333333333333,1.5,1.57142857142857,7,6.83333333333333,6,3,0,3,5,1,7,1,5,1,1,1,1,1,1,3,1,2,2,1,1,1,7,7,6,7,7,7,3,3,3,6,3,"Independent","Joe Biden","Joe Biden","minwage","policy_first",0,1,50,"woman","Black or African American","4yearColl","$180,001-$200,000","Lower Middle Class",NA
"FK902np",5,2.125,2.85714285714286,6,6.33333333333333,7,2,-1,3,5,5,5,5,2,1,2,4,1,1,1,2,4,1,6,3,2,2,6,7,6,6,7,6,4,4,4,4,6,"Independent","Joe Biden","Robert F. Kennedy Jr.","minwage","wordlviews_first",0,1,34,"man","White","GED","$80,001-$100,000","Lower Middle Class",NA
"XI942vd",3.66666666666667,2.875,3,5,4.66666666666667,5,0,-1,1,4,3,4,3,2,3,4,3,3,3,2,3,3,2,3,3,2,5,4,5,4,5,5,5,2,5,5,4,5,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,32,"man","Asian","4yearColl","$80,001-$100,000","Middle Class",NA
"DG625ol",3,1,2,4,5.83333333333333,7,1,0,1,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,6,6,6,6,6,2,4,NA,NA,NA,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,35,"woman","Black or African American","GED","$80,001-$100,000","Lower Middle Class",NA
"ES054wl",4.66666666666667,4.5,5.14285714285714,6,6,6,3,2,1,7,4,3,5,4,4,4,7,6,4,2,5,7,7,6,3,6,2,6,5,6,6,7,6,4,4,5,4,4,"Democrat","Joe Biden","Joe Biden","weed","policy_first",0,1,31,"woman","White","4yearColl","$40,001-$60,000","Middle Class",NA
"BP436zs",6.33333333333333,1,2.14285714285714,7,6.83333333333333,7,2,0,2,7,5,7,1,1,1,1,1,1,1,1,4,2,1,4,1,2,1,6,7,7,7,7,7,1,7,7,NA,NA,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",0,1,45,"woman","White","2yearColl","$20,001-$40,000","Lower Class",NA
"II509ko",7,1,5,7,7,7,3,0,3,7,7,7,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,7,7,7,7,7,7,1,7,4,1,4,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,43,"man","multiracial","4yearColl",NA,"Middle Class",NA
"XI911ad",4.66666666666667,4.375,2.85714285714286,3,5.83333333333333,5,1,0,1,6,4,4,4,5,4,2,6,6,6,2,3,3,2,5,2,3,2,5,6,6,6,6,6,4,4,4,4,4,"Independent","Joe Biden","I will not vote","weed","policy_first",0,1,59,"woman","White","GED","$100,001-$120,000","Lower Middle Class",NA
"EJ627qa",7,1,4.28571428571429,7,7,6,3,0,3,7,7,7,1,1,1,1,1,1,1,1,6,5,7,5,1,5,1,7,7,7,7,7,7,1,7,7,7,7,"Independent","Joe Biden","Jill Stein","minwage","wordlviews_first",0,1,29,"man","Asian","2yearColl","$80,001-$100,000","Working Class",NA
"NN328ye",3.33333333333333,3.75,2,5,4.5,5,4,2,2,3,3,4,4,3,3,5,3,5,5,2,1,1,3,3,2,1,3,3,5,4,5,5,5,5,3,2,4,4,"Independent","Joe Biden","Joe Biden","minwage","policy_first",0,1,39,"man","White","PHD","Over $200,000","Upper Middle Class","I'm sure you're aware of the qualifications and limitations behind the ""stances"" and ""beliefs"" statements, but that doesn't make them less frustrating. I had to put ""slightly agree"" or ""slightly disagree"" more than I otherwise would have because the answers are more complicated and nuanced than a simple statement and simple answers would permit."
"MP172nq",3,1.875,2.14285714285714,6,6.66666666666667,6,2,1,1,3,3,3,7,1,1,1,1,1,1,2,2,2,2,2,3,2,2,7,7,7,6,6,7,1,4,6,4,4,"Democrat","Joe Biden","Joe Biden","housing","policy_first",0,1,25,"woman","Hispanic, Latino, or Spanish origin","2yearColl","$40,001-$60,000","Upper Middle Class","N/A"
"BB880zi",5.66666666666667,2.5,2.28571428571429,6,5.83333333333333,7,4,2,2,6,5,6,6,1,1,2,5,2,1,2,2,2,2,3,3,2,2,5,6,6,6,6,6,4,3,3,1,4,"Democrat","Joe Biden","Joe Biden","debt","policy_first",0,1,38,"man","White","MA","$140,001-$160,000","Middle Class",NA
"LG760wm",4.33333333333333,1.625,2.42857142857143,5,6,6,3,0,3,4,4,5,2,2,2,2,2,1,1,1,2,3,2,3,3,2,2,6,6,6,6,6,6,3,6,6,4,5,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",0,1,55,"woman","multiracial","4yearColl","$60,001-$80,000","Middle Class",NA
"MO281sv",2,5.75,2,5,6.33333333333333,2,1,-1,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,4,1,2,1,6,7,6,6,6,7,7,6,2,7,4,"Republican","I did not vote","Other","debt","wordlviews_first",1,1,71,"woman","multiracial","GED","$40,001-$60,000","Middle Class","No technical problems or other issues, all went smoothly, thank you."
"EY286fk",7,1.875,4.14285714285714,7,7,7,1,-2,3,7,7,7,1,1,1,2,6,1,2,1,4,5,5,3,5,2,5,7,7,7,7,7,7,1,4,5,1,5,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",0,1,31,"man","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000","Working Class",NA
"ET853ap",4.66666666666667,1.875,3.57142857142857,6,5.83333333333333,6,4,2,2,5,6,3,2,2,2,2,1,1,3,2,4,3,2,3,5,3,5,6,6,5,6,6,6,3,NA,1,NA,2,"Republican","Donald Trump","Donald Trump","climate","wordlviews_first",1,1,31,"man","Black or African American","MA","$180,001-$200,000","Middle Class",NA
"PQ949as",6.66666666666667,2,1.85714285714286,7,7,7,6,3,3,7,6,7,4,4,2,2,1,1,1,1,1,1,2,5,1,2,1,7,7,7,7,7,7,1,7,7,1,7,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,65,"man","White","GED","$20,001-$40,000","Lower Class",NA
"XJ484ef",5,1.125,2.14285714285714,7,6,7,3,0,3,7,2,6,1,1,1,1,2,1,1,1,2,2,3,2,2,2,2,6,6,6,6,6,6,1,6,7,1,7,"Democrat","Joe Biden","Other","health","wordlviews_first",0,1,31,"woman","White","MA","$40,001-$60,000","Lower Middle Class",NA
"XA873yk",1,1,1,7,7,1,-6,-3,-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,NA,5,5,NA,NA,"Democrat","Joe Biden","Joe Biden","debt","policy_first",0,1,39,"man","White","4yearColl","$0-$20,000","Working Class",NA
"IX445bf",7,1.75,1.28571428571429,7,7,7,4,1,3,7,7,7,1,1,1,1,1,7,1,1,2,1,1,1,2,1,1,7,7,7,7,7,7,1,4,7,1,7,"Democrat","Joe Biden","I will not vote","debt","policy_first",0,1,34,"man","Black or African American","2yearColl","$40,001-$60,000","Working Class",NA
"GO784dj",4.33333333333333,4.625,3.42857142857143,6,5.16666666666667,1,2,3,-1,5,4,4,3,3,4,6,7,4,7,3,2,4,4,3,4,5,2,5,6,5,6,5,4,1,2,1,4,1,"Independent","I did not vote","I will not vote","debt","policy_first",0,1,31,"man","White","4yearColl","$20,001-$40,000","Lower Middle Class",NA
"BY645zx",3,3.375,3.28571428571429,5,4.83333333333333,6,1,0,1,3,3,3,3,3,3,2,5,6,2,3,3,3,3,5,3,3,3,3,5,6,5,5,5,2,4,4,3,4,"Democrat","Joe Biden","Joe Biden","health","wordlviews_first",0,1,29,"man","Asian","4yearColl","$40,001-$60,000","Middle Class",NA
"OK489mx",7,1,2,7,7,7,2,0,2,7,7,7,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,7,7,7,7,7,7,1,7,7,4,7,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,24,"woman","White","4yearColl","$40,001-$60,000","Working Class",NA
"MU162ux",4.33333333333333,2.625,2.57142857142857,5,5,6,3,2,1,5,6,2,3,3,2,2,3,5,2,1,2,5,1,3,2,2,3,4,5,5,6,5,5,5,1,1,1,2,"Republican","Donald Trump","Donald Trump","health","wordlviews_first",0,1,37,"woman","White","4yearColl","$60,001-$80,000","Upper Middle Class",NA
"SQ516lz",4.66666666666667,2.875,3,3,5.5,7,3,1,2,5,4,5,4,2,1,3,5,4,2,2,4,4,2,3,2,4,2,6,6,5,6,5,5,4,5,3,4,4,"Democrat","Joe Biden","Joe Biden","weed","policy_first",1,1,70,"man","White","2yearColl","$40,001-$60,000","Working Class","thank you"
"TZ321lb",6.33333333333333,1,5.14285714285714,6,6.66666666666667,7,2,-1,3,7,6,6,1,1,1,1,1,1,1,1,6,6,3,4,6,6,5,6,6,7,7,7,7,NA,5,4,NA,6,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",0,1,23,"man","Asian","4yearColl","$0-$20,000","Working Class",NA
"AF230ed",4.33333333333333,2.25,3.71428571428571,5,5,5,3,1,2,4,4,5,2,1,3,2,3,3,2,2,4,4,3,4,4,4,3,4,6,5,5,5,5,4,4,NA,4,4,"Independent","I did not vote","I will not vote","climate","wordlviews_first",0,1,27,"man","Asian","4yearColl","$80,001-$100,000","Middle Class","n/a"
"GA414dw",4.33333333333333,1.125,3.85714285714286,6,6,7,2,0,2,4,4,5,1,2,1,1,1,1,1,1,4,4,3,5,5,4,2,6,6,6,6,6,6,3,3,4,3,4,"Independent","I did not vote","I will not vote","weed","wordlviews_first",0,1,40,"woman","Black or African American","GED","$160,001-$180,000","Middle Class",NA
"DP156lw",5.33333333333333,2.5,5,6,6.66666666666667,6,6,3,3,6,5,5,5,5,1,2,2,2,2,1,5,5,5,5,6,6,3,6,7,6,7,7,7,3,3,7,6,4,"Democrat","Joe Biden","Joe Biden","weed","wordlviews_first",0,1,25,"woman","Black or African American","4yearColl","$60,001-$80,000","Middle Class",NA
"CJ624ys",4,3.5,4.57142857142857,5,5.5,5,3,2,1,6,4,2,5,3,2,2,6,3,4,3,5,6,4,6,2,4,5,7,5,6,4,6,5,5,4,3,5,4,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",1,1,27,"woman","White","4yearColl","$40,001-$60,000","Upper Middle Class","had a great study"
"CT183pt",7,1,1,6,7,7,0,-3,3,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,7,4,1,7,"Democrat","Joe Biden","Joe Biden","debt","wordlviews_first",0,1,32,"man","Hispanic, Latino, or Spanish origin","2yearColl","$40,001-$60,000","Lower Middle Class",NA
"EB091av",4.33333333333333,1.5,3.28571428571429,6,5.66666666666667,6,2,0,2,4,4,5,1,1,2,2,1,1,2,2,2,2,3,3,5,2,6,6,5,6,5,6,6,3,NA,1,NA,2,"Republican","Donald Trump","Donald Trump","debt","policy_first",0,1,33,"man","Black or African American","PHD","$180,001-$200,000","Middle Class",NA
"JN292lr",2,1.75,3.14285714285714,7,5,4,1,0,1,1,1,4,1,1,1,1,1,1,7,1,4,1,1,1,7,1,7,7,7,7,4,1,4,2,4,5,4,3,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",1,1,36,"woman","Black or African American","4yearColl","$100,001-$120,000","Upper Middle Class",NA
"II068si",5.66666666666667,1,3,7,7,7,3,0,3,7,5,5,1,1,1,1,1,1,1,1,2,4,1,4,6,2,2,7,7,7,7,7,7,1,7,7,2,7,"Independent","I did not vote","Joe Biden","minwage","policy_first",0,1,39,"man","White","GED","$80,001-$100,000","Working Class",NA
"LG952un",5,1.25,2.42857142857143,6,7,6,2,0,2,5,4,6,1,1,1,1,2,2,1,1,3,2,1,3,3,2,3,7,7,7,7,7,7,1,4,6,2,7,"Democrat","Joe Biden","Joe Biden","housing","wordlviews_first",0,1,36,"man","White","4yearColl","$80,001-$100,000","Middle Class","thanks"
"IC505nt",2.66666666666667,2.375,2,6,5.33333333333333,5,2,1,1,3,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,1,2,6,5,5,6,5,5,3,5,5,NA,5,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,38,"man","White","GED","$40,001-$60,000","Working Class",NA
"AC024iq",7,1,1,7,7,6,1,0,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,5,7,6,3,7,"Democrat","Joe Biden","Joe Biden","climate","policy_first",0,1,32,"woman","White","GED","$40,001-$60,000","Lower Middle Class",NA
"NH728ci",6,3.625,3.14285714285714,7,6.83333333333333,7,5,2,3,6,6,6,5,6,1,5,5,2,3,2,3,5,2,2,5,3,2,6,7,7,7,7,7,1,5,NA,NA,6,"Democrat","Joe Biden","Other","minwage","policy_first",0,1,22,"woman","White","GED","$60,001-$80,000","Middle Class",NA
